district_name,state_name,grade_10_avg_performance,g3_lang,g3_math,g3_evs,g5_lang,g5_math,g5_evs,g8_lang,g8_math,g8_sci,g8_sst,g3_avg,g5_avg,g8_avg,growth_g3_g5,growth_g5_g8,performance_std,Performance_Class,state_encoded
Bhavnagar,Gujarat,36.47697374333333,63.8412895,55.12632425,59.9490635,53.83886,45.2862334,49.33868853846154,54.466232,32.66138255,38.9007095,37.15732259090909,59.63889241666666,49.48792731282051,40.79641166022728,-10.150965103846154,-8.691515652593232,9.430655844421816,Medium,11
Bhilwara,Rajasthan,44.43952309666666,71.43069249999999,63.19473966666666,66.5005859,63.375244,52.02097106666667,56.18907423076924,62.467728,44.59769855,44.91516808333333,46.39835027272727,67.04200602222222,57.19509643247864,49.59473622651515,-9.84690958974359,-7.600360205963483,8.747707576399373,High,29
Bhind,Madhya Pradesh,48.71018026,75.303908,72.04062541666666,72.8782865,72.9722155,62.76605415,64.48459873076922,66.79659,49.7101768,50.9347284375,48.93962199431819,73.40760663888888,71.37367137948718,59.70383804962121,-2.033935259401701,-11.669833329865966,7.39498902562277,High,20
Bhiwani,Haryana,46.342588600000006,53.215475,49.99722825,52.293657800000005,55.03605,48.6463048,49.12927246153846,62.399654,42.93677145,42.73547683333334,42.42661709090909,51.83545368333333,50.9372090871795,47.6246298435606,-0.8982445961538374,-3.3125792436188988,2.217771479412488,High,12
Bhojpur,Bihar,38.011779096666665,60.279957,54.437838416666665,59.7039359,60.655167,51.6802846,53.53666453846154,53.589653,41.3278815,38.43608066666667,40.59450509090909,58.14057710555556,55.29070537948718,43.487030064393934,-2.849871726068379,-11.803675315093244,7.769330308835313,Medium,4
Bhopal,Madhya Pradesh,44.35423259333333,64.35900000000001,57.411018250000005,61.9486573,60.117477,47.22523893333334,51.18882446153846,62.15836,39.22891985,44.14896816666666,42.42323531818182,61.23955851666668,52.8438467982906,46.98987083371212,-8.395711718376077,-5.853975964578481,7.162525263639991,High,20
Bid,Maharashtra,37.3034468,63.674179,58.95813291666666,62.136769300000005,62.487015,49.90590506666667,54.057161,55.75747,33.31588465,37.712404166666666,39.096033727272726,61.58969373888888,55.48336035555556,41.470448135984846,-6.106333383333322,-14.012912219570715,10.315304648044242,Medium,21
Bidar,Karnataka,34.38197797666668,60.1136625,53.10903816666666,55.3601991,54.90401,40.91919013333334,43.02678815384616,45.100742,34.34054315,34.578687083333335,36.46601436363636,56.19429992222223,46.28332942905983,37.62149664924242,-9.910970493162402,-8.661832779817402,9.293400029399576,Low,16
Bijapur,Chhattisgarh,27.486812756666662,46.269203000000005,41.72765758333333,43.1529417,39.019623,27.72876653333333,34.46178092307692,42.559944,26.13114995,31.80531225,28.463848181818182,43.7166007611111,33.73672348547009,32.24006359545455,-9.979877275641016,-1.496659890015536,6.238974896807079,Low,6
Bijnor,Uttar Pradesh,29.38334902,56.77067,48.64586125,55.32371859999999,49.91802,37.66830306666667,43.40450838461538,42.27922,30.11769405,31.93298983333333,31.025135772727275,53.58008328333333,43.663610483760685,33.83875991401516,-9.916472799572643,-9.824850569745529,9.870697120555713,Low,34
Bikaner,Rajasthan,43.23021364333333,73.293667,68.74251091666666,70.6620814,60.712627,51.804332333333335,54.424880692307696,62.970154,43.601658150000006,45.665697916666666,45.56821277272727,70.89941977222222,55.64728000854701,49.45143070984848,-15.25213976367521,-6.195849298698526,11.038059542046396,High,29
Bilaspur,Chhattisgarh,33.22894550666667,54.831755,49.72282925,54.408754,48.156353,36.96507366666666,42.66798269230769,49.457413,28.87905945,34.94646791666667,33.581953590909094,52.98777941666666,42.59646978632478,36.71622348939394,-10.39130963034188,-5.880246296930842,8.239338005776201,Low,6
Bilaspur (H.P.),Himachal Pradesh,37.26186103,65.061025,53.5521345,60.635423200000005,51.059555,38.5292058,45.02276346153846,56.072186,33.26226415,37.529667333333336,35.265094636363635,59.74952756666666,44.870508087179495,40.53230302992424,-14.87901947948717,-4.338205057255252,10.078913323413794,Medium,13
Birbhum,West Bengal,35.08344551333333,55.238382,49.61625900000001,51.404787,46.78078,36.50917273333333,41.18998461538461,47.260574,30.919928700000003,36.32684025,35.965318318181815,52.086476000000005,41.49331244957265,37.61816531704545,-10.593163550427356,-3.875147132527197,7.489591592373749,Medium,36
Bishnupur,Manipur,36.998691230000006,57.109483,54.74495975,60.0047546,55.074886,42.723426466666666,44.26930953846154,53.104557,35.55588585,37.83820416666666,34.967290545454546,57.286399116666665,47.3558740017094,40.3664843905303,-9.930525114957264,-6.989389611179099,8.5024546508188,Medium,22
Biswanath,Assam,34.93048204,62.337475,56.37408666666667,60.50256850000001,50.00369,41.65143873333333,45.55058846153846,46.525112,32.0411234,34.533412750000004,36.773852409090914,59.73804338888889,45.73523906495726,37.46837513977273,-14.002804323931628,-8.26686392518453,11.257276846685496,Medium,3
Bokaro,Jharkhand,37.88289094666667,58.568175,52.31892108333333,56.8719511,57.707977,45.61237726666666,50.482231538461534,55.99575,38.9434923,41.42736741666666,38.80927772727273,55.91968239444444,51.26752860170941,43.79397186098485,-4.652153792735035,-7.473556740724561,6.117317511368055,Medium,15
Bolangir,Odisha,32.29678212666666,54.479927,50.04228125,53.06963449999999,48.68481,42.71328653333333,42.95254653846154,47.567745,36.59676665,34.759253333333334,34.630289318181816,52.530614250000006,44.78354769059829,38.38851357537879,-7.747066559401716,-6.395034115219502,7.081813716623536,Low,26
Bongaigaon,Assam,34.255822036666665,66.66431850000001,65.99301425,68.8102725,59.21945,53.5857016,53.34816492307693,43.752457,32.4620705,35.18777975,35.71082318181818,67.15586841666668,55.38443884102565,36.778282607954544,-11.77142957564103,-18.606156233071104,15.316403644401404,Low,3
Botad,Gujarat,36.17935594333333,60.6587725,54.21244575,58.2090921,57.57278,47.781494933333335,52.35318746153847,57.19665,36.38740625,39.70196625,39.25579177272727,57.69343678333333,52.56915413162394,43.135453568181816,-5.124282651709393,-9.433700563442123,7.384531742183921,Medium,11
Boudh,Odisha,31.60809800333333,50.770328,46.61219033333333,48.5316153,49.825104,41.366559466666665,41.629793923076925,45.027508,31.31978905,32.77047583333333,31.603037681818183,48.63804454444445,44.27381912991453,35.18020264128788,-4.364225414529919,-9.093616488626653,6.8660254514700645,Low,26
Budaun,Uttar Pradesh,28.760414226666665,52.0995585,48.81338083333333,51.0091146,52.813606,45.15226513333333,46.872089,40.44574,27.9829511,29.7698915,31.99008427272727,50.64068464444444,48.27932004444445,32.54716671818182,-2.3613645999999875,-15.732153326262631,9.835751809963115,Low,34
Bulandshahr,Uttar Pradesh,31.301614113333336,57.689779,49.580883666666665,56.1959199,48.136017,38.60254,41.03995038461539,47.142883,31.83087345,33.415993416666666,32.54149336363636,54.48886085555555,42.5928357948718,36.23281080757576,-11.896025060683757,-6.360024987296036,9.266864747023746,Low,34
Buldana,Maharashtra,36.202313933333336,66.3462615,60.128464416666674,63.3352266,53.12087,41.699103,47.83880992307692,53.388218,35.56369945,37.79108975,39.11573868181818,63.26998417222222,47.55292764102564,41.46468647045455,-15.717056531196585,-6.088241170571095,11.251396612706804,Medium,21
Bundi,Rajasthan,43.38924564,70.810445,67.42923058333334,67.0927251,70.129456,62.25122973333334,64.48459873076922,61.3608,48.859476,46.53424366666667,48.32894013636364,68.44413356111112,66.11022591111112,51.270864950757584,-2.3339076500000004,-14.839360960353533,9.314638241264364,High,29
Burhanpur,Madhya Pradesh,35.30122434666667,60.4592555,54.87314083333334,60.339012100000005,56.911694,44.9454536,51.31018053846154,49.576008,33.9415965,36.4630355,37.08644368181818,58.55713614444445,51.055776046153845,39.26677092045455,-7.501360098290604,-11.789005125699298,9.724275771258492,Medium,20
Buxar,Bihar,31.87436256666667,56.4912585,52.35023291666667,54.2388182,48.165314,38.279226,41.27033846153847,51.605225,39.28440535,37.00940166666667,40.41952554545455,54.36010320555556,42.57162615384616,42.0796393905303,-11.788477051709409,-0.4919867633158503,6.952458002822959,Low,4
Cachar,Assam,30.121565293333333,67.518145,62.77474075,65.3312619,54.41723,47.471364666666666,52.35741484615384,44.102085,32.9967372,35.20959775,36.12102622727273,65.20804921666667,51.41533650427351,37.10736154431818,-13.792712712393154,-14.307974959955333,14.051131147112905,Low,3
Capital Complex Itanagar,Arunachal Pradesh,40.00441833333333,49.1576635,38.102335833333335,44.5180088,51.515007,40.065663,44.19928530769232,62.42785,34.6832266,43.78151608333334,39.567470863636366,43.92600271111112,45.25998510256411,45.11501588674243,1.3339823914529916,-0.1449692158216819,0.7319241110556303,High,2
Central,Delhi,46.80437562666667,52.5355205,43.184300666666665,48.3169315,51.921993,40.89772886666666,44.480515,56.796406,33.75621555,39.2301885,38.46232831818182,48.01225088888888,45.766745622222224,42.06128459204545,-2.2455052666666546,-3.705461030176771,3.005182612725133,High,9
Chamarajanagara,Karnataka,34.833984555,61.52305,56.81770666666666,60.0733692,53.21719,44.65877113333333,44.65551284615385,45.307167,29.36532975,33.65095041666667,35.166264545454545,59.471375288888886,47.510491326495725,35.8724279280303,-11.960883962393162,-11.638063398465428,11.799841675273369,Medium,16
Chamba,Himachal Pradesh,33.34759042,50.4737415,43.356668500000005,49.5802386,49.28778,35.561832333333335,42.49284738461539,50.135544,30.4476514,35.35782341666667,34.23168172727273,47.80354953333333,42.44748657264957,37.54317513598485,-5.356062960683758,-4.90431143666472,5.131844435814037,Low,13
Chamoli,Uttarakhand,33.007755763333336,53.0886155,44.49209866666666,51.3486008,51.274624,36.82017173333334,42.56976315384616,51.513813,32.2812171,36.50075108333333,36.97732259090909,49.64310498888889,43.55485296239317,39.31827594356061,-6.0882520264957165,-4.236577018832563,5.190014328655299,Low,35
Champawat,Uttarakhand,37.34222721333333,57.564743,50.24603066666666,54.4788362,47.683628,39.512775133333335,42.721047,52.552673,34.1209862,36.54105308333333,38.51175468181818,54.096536622222224,43.30581671111111,40.43161674128788,-10.790719911111118,-2.8741999698232235,7.204520537122698,Medium,35
Champhai,Mizoram,30.734410630000003,66.26943800000001,56.58787183333334,61.45054259999999,46.65551,36.20254233333333,39.82300746153846,43.063633,29.0556753,32.25686458333333,31.116810181818177,61.43595081111111,40.8936865982906,33.87324576628788,-20.542264212820506,-7.02044083200272,14.323488389430493,Low,24
Chandauli,Uttar Pradesh,34.188834400000005,57.792202,53.10274808333333,56.6354863,47.72076,40.235079000000006,40.28968776923077,49.06232,36.04008225,36.409531666666666,37.319826363636366,55.84347879444445,42.74850892307692,39.70794007007576,-13.094969871367525,-3.0405688530011616,8.573981035740879,Low,34
Chandel,Manipur,39.00686788333333,65.22658,55.811021,62.4151571,62.059383,41.62087426666667,49.36321684615385,58.75413,35.3295015,38.17982416666666,36.675517590909095,61.15091936666666,51.01449137094017,42.23474331439394,-10.136427995726493,-8.779748056546232,9.466193047626128,High,22
Chandigarh,Chandigarh,51.63625352666666,66.08429799999999,56.81361933333333,61.7570605,62.538597,50.2852122,52.45725753846154,64.349,46.65518875,48.664375,47.64248418181818,61.551659277777766,55.09368891282051,51.82776198295455,-6.457970364957255,-3.2659269298659623,4.948498737768189,High,5
Chandrapur,Maharashtra,37.05694400333333,59.878958,54.70492008333333,57.656889,50.70757,39.8962682,43.474862384615385,52.94463,31.28460275,35.984005,34.61774318181818,57.41358902777778,44.69290019487179,38.707745232954544,-12.720688832905992,-5.985154961917246,9.55289307293964,Medium,21
Changlang,Arunachal Pradesh,36.18120983666667,49.279317500000005,41.27774516666667,49.2169481,43.333294,32.8899246,38.82818292307692,45.36293,27.16570815,33.861712583333336,31.821707454545457,46.59133692222222,38.350467174358975,34.5530145469697,-8.240869747863243,-3.797452627389277,6.154318081220409,Medium,2
Charaideo,Assam,36.28505066333334,73.71594999999999,66.94768266666667,70.5918097,59.87627,46.713942333333335,53.06144738461538,53.99805,33.65585375,37.98299675,40.59189340909091,70.41848078888889,53.21721990598291,41.55719847727273,-17.201260882905977,-11.66002142871018,14.519028275281714,Medium,3
Charkhi Dadri,Haryana,43.06273792,51.720337,49.06278125,52.6472729,52.122757,41.910927066666666,40.681655000000006,63.53292,44.1749618,44.2713975,42.51177772727272,51.143463716666666,44.905113022222224,48.62276425681818,-6.238350694444442,3.717651234595955,3.138255243917357,High,12
Chatra,Jharkhand,34.95634058,54.25524299999999,51.166499666666674,52.0968853,47.347622,38.65318346666666,44.21610676923077,47.016853,36.4395937,36.167711833333335,35.71317227272727,52.50620932222222,43.40563741196581,38.83433270151515,-9.100571910256406,-4.571304710450661,6.9598544786196594,Medium,15
Chhatarpur,Madhya Pradesh,42.26265286666667,75.03314,71.07574133333334,72.1494259,71.32235,62.76605415,64.48459873076922,63.44677,49.7101768,48.5218215,48.93962199431819,72.75276907777777,67.25068358461539,54.72853380795455,-5.502085493162383,-12.52214977666084,9.237155378011265,High,20
Chhindwara,Madhya Pradesh,35.686184733333334,64.812545,59.60683408333333,62.9016447,61.022163,52.777627,56.79163215384615,54.113007,36.52116355,39.373290833333336,40.71013268181818,62.44034126111111,56.86380738461539,42.67939851628788,-5.576533876495716,-14.184408868327516,10.188147060708786,Medium,20
Chhotaudepur,Gujarat,37.22891319,71.35455999999999,63.241066,69.54813759999999,70.918434,59.77245086666667,64.48459873076922,60.340862,44.4524662,45.34993866666667,45.56976509090909,68.04792119999999,65.18070264786324,48.92825798939394,-2.867218552136748,-16.2524446584693,10.311194732662546,Medium,11
Chikkaballapura,Karnataka,34.354833176666666,47.5953815,43.73590066666667,47.7098954,52.449844,41.9307106,43.59295892307693,45.306843,30.9826876,34.055182,33.89963259090909,46.34705918888889,45.991171174358975,36.06108629772727,-0.355888014529917,-9.930084876631703,5.838585448743949,Low,16
Chikkamangaluru,Karnataka,36.78500847666666,67.20193499999999,61.71574575,64.9660934,53.286404,43.4978802,44.35632876923077,50.778,33.9803385,37.81524583333333,36.57034359090909,64.62792471666667,47.04687098974359,39.78598198106061,-17.58105372692308,-7.26088900868298,12.773253815587346,Medium,16
Chirang,Assam,32.35913303333334,50.3984465,50.128782916666665,51.4245729,46.787903,37.595646,42.830852307692304,40.70304,30.92286435,33.426352666666666,32.83774422727273,50.65060077222222,42.40480043589744,34.47250031098485,-8.245800336324784,-7.932300124912587,8.089556466952837,Low,3
Chitradurga,Karnataka,35.636805403333334,57.70389,54.0218305,56.75616,55.438526,45.59980386666667,44.5179516923077,51.412235,37.2948787,39.38008283333333,39.681211454545455,56.16062683333333,48.51876051965812,41.9421019969697,-7.641866313675209,-6.576658522688426,7.115909482776648,Medium,16
Chitrakoot,Uttar Pradesh,33.88779856000001,61.720185,57.592627,59.702335600000005,64.83004,52.124764866666666,57.22362115384615,51.934902,38.83197665,38.24508291666667,39.87025172727272,59.671715866666666,58.05947534017093,42.22055332348484,-1.6122405264957322,-15.838922016686093,9.643770392283397,Low,34
Chittaurgarh,Rajasthan,42.75604139666666,71.447485,62.58663533333333,68.1512252,61.286396,49.8713026,51.997690769230765,60.812466,45.6091289,44.65344316666667,45.63739736363636,67.39511517777778,54.38512978974359,49.17810885757576,-13.009985388034195,-5.207020932167829,9.382893175483222,High,29
Churachandpur,Manipur,38.71556382666667,62.2938425,51.98149575,61.3208346,58.45148,41.070534,47.28846469230769,64.528755,34.52213245,43.65114741666667,41.058114636363634,58.53205761666667,48.93682623076922,45.940037375757576,-9.59523138589745,-2.996788855011644,6.577843903817038,High,22
Churu,Rajasthan,46.13673148,68.582475,63.56311225,62.3942064,70.3849,59.27318513333333,63.01374607692307,63.34182,49.7101768,48.73644825,48.93962199431819,64.84659788333333,64.22394373675213,53.92888140568182,-0.6226541465811977,-10.295062331070312,6.13151068488646,High,29
Coimbatore,Tamil Nadu,37.21122848,64.629987,58.27489908333334,63.7482012,48.725224,39.67430773333333,42.08847292307692,53.023804,31.86483455,37.01255583333333,35.611117,62.21769576111111,43.496001552136754,39.37807784583333,-18.721694208974355,-4.117923706303422,12.173107493029852,Medium,31
Cooch Bihar,West Bengal,37.00735689666666,70.864992,61.764801,67.3179904,57.821274,45.728294600000005,51.6775743076923,48.050648,33.3129105,37.40979566666667,37.510605454545455,66.64926113333333,51.74238096923077,39.07098990530304,-14.906880164102551,-12.671391063927736,13.804228045836204,Medium,36
Cuttack,Odisha,42.06321759,72.451448,66.80069441666667,67.4463348,62.73257,55.83835213333334,56.18161976923077,61.722233,40.8545506,42.99870408333334,41.75113327272727,68.89949240555556,58.2508473008547,46.83165523901515,-10.64864510470086,-11.419192061839553,11.03616046699811,High,26
Dadra And Nagar Haveli (UT),Dadra & Nagar Haveli,33.08690201,45.0438775,40.164306583333335,42.4614555,43.830822,35.01085113333333,37.67112423076923,57.397545,33.9914847,37.379064416666665,36.446903818181816,42.556546527777776,38.837599121367525,41.30374948371213,-3.7189474064102512,2.4661503623445995,1.892175461162696,Low,7
Dakshin Dinajpur,West Bengal,33.1559574,52.289733,48.28404749999999,51.7560031,46.902046,33.5320772,40.65478261538461,47.530567,32.3408899,35.29706025,37.111261181818186,50.77659453333333,40.3629686051282,38.06994458295455,-10.413625928205128,-2.293024022173654,6.772007544545815,Low,36
Dakshina Kannada,Karnataka,40.076410726666666,67.8524855,58.71328008333333,64.3179583,54.45685,39.66052473333333,42.49461538461538,57.852425,31.329161900000003,38.84988958333333,37.35549904545454,63.62790796111111,45.53733003931624,41.34674388219697,-18.090577921794875,-4.19058615711927,11.841173186501033,High,16
Daman,Daman & Diu,39.86488391333333,55.8995595,52.303948,55.0486187,49.205708,40.2222494,42.66618630769232,54.921318,34.2009234,37.10537116666666,34.82855627272728,54.4173754,44.03138123589744,40.26404220984848,-10.385994164102565,-3.767339026048951,7.330058645802324,High,8
Damoh,Madhya Pradesh,44.17424405333333,81.3934075,75.40452812500001,78.75955816249999,72.9722155,62.76605415,64.48459873076922,66.31756,49.7101768,50.9347284375,48.93962199431819,80.01538839444444,73.37797235042734,57.35093843219697,-6.637416044017101,-16.027033918230373,11.65188396818802,High,20
Dantewada,Chhattisgarh,35.297982946666664,50.377817,45.19513383333333,48.9155407,44.260063,36.83881693333333,41.41243192307692,48.065746,28.17002785,34.14556966666667,31.886524863636364,48.16283051111111,40.83710395213675,35.56696709507575,-7.32572655897436,-5.270136857060997,6.325825207096607,Medium,6
Darbhanga,Bihar,37.10947598666666,59.31827,55.96667325000001,57.86954479999999,49.06235,42.642060066666666,42.37236592307692,49.459946,39.9916263,38.01979741666667,38.53537809090909,57.71816268333333,44.69225866324786,41.50168695189394,-13.02590402008547,-3.1905717113539183,8.590964328235929,Medium,4
Darjeeling,West Bengal,33.79474886333334,68.9237575,59.23617925,66.0886888,55.443592,39.144374133333336,45.086292,52.526962,30.266491,36.57748991666666,34.38817354545454,64.74954185,46.55808604444445,38.4397791155303,-18.19145580555555,-8.118306928914151,13.472438450788006,Low,36
Darrang,Assam,36.15190973,51.210047,54.2718965,54.5561836,48.85361,42.6476736,46.24871546153846,46.98222,35.120940000000004,36.5798665,37.43200590909091,53.346042366666666,45.91666635384615,39.02875810227273,-7.429376012820512,-6.887908251573421,7.160348417144566,Medium,3
Datia,Madhya Pradesh,35.768905403333335,68.45181500000001,61.9804675,64.3123188,53.320484,44.960742333333336,49.77296184615385,55.884773,41.2147836,40.54217333333333,40.22453095454545,64.9148671,49.35139605982906,44.466565221969695,-15.563471040170931,-4.884830837859369,10.678765946398787,Medium,20
Dausa,Rajasthan,45.100213633333325,72.59314499999999,68.29518891666667,72.5928946,61.81696,57.7037032,54.909314692307696,63.49574,49.7101768,50.358065583333335,48.93962199431819,71.16040950555556,58.143325964102566,55.04803689810606,-13.017083541452998,-3.095289065996504,8.55018352014089,High,29
